epoch,train_loss,val_loss,val_roc_auc_score
1,0.5758009419078007,0.516219973564148,0.8209884405948475
2,0.512824593577534,0.4594845175743103,0.8353129743442771
3,0.48763743531890213,0.49117597937583923,0.8342833487246442
4,0.457490001746919,0.5262864232063293,0.8244063730641447
5,0.42315562680596486,0.46805688738822937,0.8197995945185703
6,0.36886148841585964,0.4807592034339905,0.8049920920506534
7,0.30318926731706597,0.6689224243164062,0.7868993408273095
8,0.2541446484683547,0.6252831816673279,0.7962084301924445
9,0.21855618015979417,0.6611236333847046,0.7930452504537784
10,0.20343890023650602,0.8006023168563843,0.7905667186786824
11,0.13663526326126885,1.2157918214797974,0.7629578914965661
12,0.1431450046839018,1.049234390258789,0.7776804763876063
