epoch,train_loss,val_loss,val_roc_auc_score
1,0.6273976381369463,0.6085602641105652,0.8206518734728626
2,0.5290424462378495,0.5332759618759155,0.8356053821575066
3,0.5124501553107434,0.5253142714500427,0.8336981878890399
4,0.49266016577172467,0.49581408500671387,0.8403761318783376
5,0.4808739342792766,0.5079635381698608,0.8511780379669861
6,0.4673667295476583,0.5268188118934631,0.8620573374462392
7,0.45836191653735997,0.5628555417060852,0.8581323869227283
8,0.4410994817891459,0.49600526690483093,0.862068393644897
